Sport,Venue,Zone,Session Code,Date,Games Day,Session Type,Session Description,Start Time,End Time,Date_parsed,is_medal_event,Indoor_Outdoor,Neighborhood,my_interest,price_tier_est,parking_notes,conflict
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT24,"Wednesday, July 26, 2028",12.0,Preliminary,Men's Group Stage Second Round,18:00,21:30,2028-07-26,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT25,"Thursday, July 27, 2028",13.0,Preliminary,Men's Group Stage Second Round,9:00,12:30,2028-07-27,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT26,"Thursday, July 27, 2028",13.0,Preliminary,Men's Group Stage Second Round,18:00,21:30,2028-07-27,False,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT27,"Friday, July 28, 2028",14.0,Bronze,Men's Bronze Medal Match,9:00,12:30,2028-07-28,True,outdoor,Pomona,,,,
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT28,"Saturday, July 29, 2028",15.0,Final,Men's Gold Medal Match,9:00,13:00,2028-07-29,True,outdoor,Pomona,,,,
Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,CRD02,"Saturday, July 22, 2028",8.0,Final,Women's Road Race,11:30,16:15,2028-07-22,False,outdoor,Venice,,,,
Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,CRD03,"Sunday, July 23, 2028",9.0,Final,Men's Road Race,9:00,16:15,2028-07-23,False,outdoor,Venice,,,,
Cycling Road (Time Trial),TBD,TBD,CRD01,"Wednesday, July 19, 2028",5.0,Final,Men's Individual Time Trial | Women's Individual Time Trial,10:30,14:35,2028-07-19,False,Unknown,Unknown,,,,
Cycling Track,Carson Velodrome,Carson,CTR01,"Tuesday, July 25, 2028",11.0,Preliminary,Men's Team Sprint Qualifying | Women's Team Sprint Qualifying,9:00,10:00,2028-07-25,False,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR02,"Tuesday, July 25, 2028",11.0,Final,Men's Team Sprint First Round | Women's Team Sprint First Round | Men's Team Pursuit Qualifying | Men's Team Sprint Final | Women's Team Sprint Final,12:00,15:00,2028-07-25,True,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR03,"Wednesday, July 26, 2028",12.0,Preliminary,Women's Team Pursuit Qualifying | Men's Team Pursuit First Round | Women's Keirin First Round | Men's Sprint Qualifying | Women's Keirin Repechage,8:45,12:15,2028-07-26,False,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR04,"Wednesday, July 26, 2028",12.0,Final,Men's Sprint 1/32 Final | Men's Team Pursuit Final | Men's Sprint 1/32 Final Repechage | Women's Keirin Quarterfinal | Men's Sprint 1/16 Final | Men's Sprint 1/16 Final Repechage,13:45,16:45,2028-07-26,False,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR05,"Thursday, July 27, 2028",13.0,Final,Women's Team Pursuit First Round | Men's Omnium Scratch Race 1/4 | Men's Sprint 1/8 Final | Men's Omnium Tempo Race 2/4 | Men's Sprint 1/8 Final Repechage | Women's Keirin Semifinal | Men's Sprint Quarterfinal Race 1 | Men's Omnium Elimination Race 3/4 | Women's Keirin Final 7-12 | Women's Keirin Final 1-6 | Men's Sprint Quarterfinal Race 2 | Women's Team Pursuit Final | Men's Sprint Quarterfinal Decider | Men's Omnium Points Race 4/4 | Men's Sprint Final for Places 5-8,11:00,16:05,2028-07-27,False,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR06,"Friday, July 28, 2028",14.0,Semifinal,Women's Sprint Qualifying | Men's Sprint Semifinal Race 1 | Women's Sprint 1/32 Final | Men's Sprint Semifinal Race 2 | Women's Sprint 1/32 Final Repechage | Men's Sprint Semifinal Decider,9:00,11:20,2028-07-28,False,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR07,"Friday, July 28, 2028",14.0,Final,Men's Sprint Final Race 1 | Women's Madison Final | Men's Sprint Final Race 2 | Women's Sprint 1/16 Final | Men's Sprint Final Decider | Women's Sprint 1/16 Final Repechage,13:00,15:15,2028-07-28,False,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR08,"Saturday, July 29, 2028",15.0,Final,Women's Sprint 1/8 Final | Men's Keirin First Round | Women's Sprint 1/8 Final Repechage | Men's Madison Final | Women's Sprint Quarterfinal Race 1 | Men's Keirin Repechage | Women's Sprint Quarterfinal Race 2 | Women's Sprint Quarterfinal Decider | Women's Sprint Final for Places 5-8,11:00,14:35,2028-07-29,False,indoor,Carson,,,,
Cycling Track,Carson Velodrome,Carson,CTR09,"Sunday, July 30, 2028",16.0,Final,Women's Omnium Scratch Race 1/4 | Women's Sprint Semifinal Race 1 | Men's Keirin Quarterfinal | Women's Sprint Semifinal Race 2 | Women's Omnium Tempo Race 2/4 | Women's Sprint Semifinal Decider | Men's Keirin Semifinal | Women's Sprint Final Race 1 | Women's Omnium Elimination Race 3/4 | Women's Sprint Final Race 2 | Men's Keirin Final 7-12 | Men's Keirin Final 1-6 | Women's Sprint Final Decider | Women's Omnium Points Race 4/4,8:45,12:35,2028-07-30,False,indoor,Carson,,,,
Equestrian,Santa Anita Park,Arcadia,EQU01,"Saturday, July 15, 2028",1.0,Preliminary,"Eventing Dressage Team & Individual - Day 1, Session 1",9:00,11:30,2028-07-15,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU02,"Saturday, July 15, 2028",1.0,Preliminary,"Eventing Dressage Team & Individual - Day 1, Session 2",16:30,19:00,2028-07-15,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU03,"Sunday, July 16, 2028",2.0,Preliminary,"Eventing Dressage Team & Individual - Day 2, Session 1",9:00,11:30,2028-07-16,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU04,"Monday, July 17, 2028",3.0,Preliminary,Eventing Cross Country Team & Individual,8:00,11:30,2028-07-17,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU05,"Tuesday, July 18, 2028",4.0,Final,Eventing Jumping Team Final | Eventing Jumping Individual Final,16:30,22:00,2028-07-18,True,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU06,"Thursday, July 20, 2028",6.0,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 1, Session 1",9:00,11:45,2028-07-20,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU07,"Thursday, July 20, 2028",6.0,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 1, Session 2",16:15,19:00,2028-07-20,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU08,"Friday, July 21, 2028",7.0,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 2, Session 1",9:00,11:45,2028-07-21,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU09,"Friday, July 21, 2028",7.0,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 2, Session 2",16:15,19:00,2028-07-21,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU10,"Saturday, July 22, 2028",8.0,Final,Dressage Grand Prix Special Team Final - Session 1,9:00,11:45,2028-07-22,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU11,"Saturday, July 22, 2028",8.0,Final,Dressage Grand Prix Special Team Final - Session 2,16:15,19:00,2028-07-22,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU12,"Monday, July 24, 2028",10.0,Final,Dressage Grand Prix Freestyle Individual Final,8:30,12:00,2028-07-24,True,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU13,"Tuesday, July 25, 2028",11.0,Preliminary,Jumping Team Qualifier,9:00,12:00,2028-07-25,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU14,"Wednesday, July 26, 2028",12.0,Final,Jumping Team Final,9:00,11:10,2028-07-26,True,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU15,"Friday, July 28, 2028",14.0,Preliminary,Jumping Individual Qualifier,8:00,12:00,2028-07-28,False,outdoor,Arcadia,,,,
Equestrian,Santa Anita Park,Arcadia,EQU16,"Saturday, July 29, 2028",15.0,Final,Jumping Individual Final,9:00,11:00,2028-07-29,True,outdoor,Arcadia,,,,
Football (Soccer),New York Stadium,New York,FBL01,"Monday, July 10, 2028",-4.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-10,False,outdoor,"New York, NY",,,,
Football (Soccer),New York Stadium,New York,FBL02,"Monday, July 10, 2028",-4.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-10,False,outdoor,"New York, NY",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL03,"Monday, July 10, 2028",-4.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-10,False,outdoor,"Columbus, OH",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL04,"Monday, July 10, 2028",-4.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-10,False,outdoor,"Columbus, OH",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL05,"Monday, July 10, 2028",-4.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-10,False,outdoor,"Nashville, TN",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL06,"Monday, July 10, 2028",-4.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-10,False,outdoor,"St. Louis, MO",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL07,"Tuesday, July 11, 2028",-3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-11,False,outdoor,"Nashville, TN",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL08,"Tuesday, July 11, 2028",-3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-11,False,outdoor,"St. Louis, MO",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL09,"Tuesday, July 11, 2028",-3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-11,False,outdoor,"Columbus, OH",,,,
Football (Soccer),New York Stadium,New York,FBL10,"Tuesday, July 11, 2028",-3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-11,False,outdoor,"New York, NY",,,,
Football (Soccer),San José Stadium,San José,FBL13,"Tuesday, July 11, 2028",-3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-11,False,outdoor,San Jose,,,,
Football (Soccer),San José Stadium,San José,FBL14,"Tuesday, July 11, 2028",-3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-11,False,outdoor,San Jose,,,,
Football (Soccer),New York Stadium,New York,FBL15,"Thursday, July 13, 2028",-1.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-13,False,outdoor,"New York, NY",,,,
Football (Soccer),New York Stadium,New York,FBL16,"Thursday, July 13, 2028",-1.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-13,False,outdoor,"New York, NY",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL17,"Thursday, July 13, 2028",-1.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-13,False,outdoor,"Columbus, OH",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL18,"Thursday, July 13, 2028",-1.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-13,False,outdoor,"Columbus, OH",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL19,"Thursday, July 13, 2028",-1.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-13,False,outdoor,"St. Louis, MO",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL20,"Thursday, July 13, 2028",-1.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-13,False,outdoor,"Nashville, TN",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL21,"Friday, July 14, 2028",0.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-14,False,outdoor,"Nashville, TN",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL22,"Friday, July 14, 2028",0.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-14,False,outdoor,"St. Louis, MO",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL23,"Friday, July 14, 2028",0.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-14,False,outdoor,"Columbus, OH",,,,
Football (Soccer),New York Stadium,New York,FBL24,"Friday, July 14, 2028",0.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-14,False,outdoor,"New York, NY",,,,
Football (Soccer),San José Stadium,San José,FBL25,"Friday, July 14, 2028",0.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-14,False,outdoor,San Jose,,,,
Football (Soccer),San José Stadium,San José,FBL26,"Friday, July 14, 2028",0.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-14,False,outdoor,San Jose,,,,
Football (Soccer),New York Stadium,New York,FBL29,"Sunday, July 16, 2028",2.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-16,False,outdoor,"New York, NY",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL30,"Sunday, July 16, 2028",2.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-16,False,outdoor,"Columbus, OH",,,,
Football (Soccer),Columbus Stadium,Columbus,FBL31,"Sunday, July 16, 2028",2.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-16,False,outdoor,"Columbus, OH",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL32,"Sunday, July 16, 2028",2.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-16,False,outdoor,"Nashville, TN",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL33,"Sunday, July 16, 2028",2.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-16,False,outdoor,"St. Louis, MO",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL34,"Sunday, July 16, 2028",2.0,Preliminary,Men's Group Stage,TBD,TBD,2028-07-16,False,outdoor,"St. Louis, MO",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL35,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-17,False,outdoor,"St. Louis, MO",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL36,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-17,False,outdoor,"Nashville, TN",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL37,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-17,False,outdoor,"Nashville, TN",,,,
Football (Soccer),New York Stadium,New York,FBL38,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-17,False,outdoor,"New York, NY",,,,
Football (Soccer),San José Stadium,San José,FBL39,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-17,False,outdoor,San Jose,,,,
Football (Soccer),San José Stadium,San José,FBL40,"Monday, July 17, 2028",3.0,Preliminary,Women's Group Stage,TBD,TBD,2028-07-17,False,outdoor,San Jose,,,,
Football (Soccer),Columbus Stadium,Columbus,FBL43,"Thursday, July 20, 2028",6.0,Quarterfinal,Men's Quarterfinal,TBD,TBD,2028-07-20,True,outdoor,"Columbus, OH",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL44,"Thursday, July 20, 2028",6.0,Quarterfinal,Men's Quarterfinal,TBD,TBD,2028-07-20,True,outdoor,"Nashville, TN",,,,
Football (Soccer),St. Louis Stadium,St. Louis,FBL45,"Thursday, July 20, 2028",6.0,Quarterfinal,Men's Quarterfinal,TBD,TBD,2028-07-20,True,outdoor,"St. Louis, MO",,,,
Football (Soccer),New York Stadium,New York,FBL46,"Thursday, July 20, 2028",6.0,Quarterfinal,Men's Quarterfinal,TBD,TBD,2028-07-20,True,outdoor,"New York, NY",,,,
Football (Soccer),Nashville Stadium,Nashville,FBL48,"Friday, July 21, 2028",7.0,Quarterfinal,Women's Quarterfinal,TBD,TBD,2028-07-21,True,outdoor,"Nashville, TN",,,,
Football (Soccer),San José Stadium,San José,FBL50,"Friday, July 21, 2028",7.0,Quarterfinal,Women's Quarterfinal,TBD,TBD,2028-07-21,True,outdoor,San Jose,,,,
Golf,Riviera Country Club,Riviera,GLF01,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Individual Stroke Play Round 1,9:00,18:00,2028-07-19,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF02,"Thursday, July 20, 2028",6.0,Preliminary,Men's Individual Stroke Play Round 2,9:00,18:00,2028-07-20,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF03,"Friday, July 21, 2028",7.0,Preliminary,Men's Individual Stroke Play Round 3,9:00,18:00,2028-07-21,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF04,"Saturday, July 22, 2028",8.0,Final,Men's Individual Stroke Play Round 4,9:00,18:30,2028-07-22,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF05,"Sunday, July 23, 2028",9.0,Preliminary,Mixed Team Preliminary Round - Four-Ball (Best Ball),10:00,16:55,2028-07-23,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF06,"Monday, July 24, 2028",10.0,Final,Mixed Team Final Round - Foursomes (Alternate Shot),8:00,14:00,2028-07-24,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF07,"Wednesday, July 26, 2028",12.0,Preliminary,Women's Individual Stroke Play Round 1,9:00,18:00,2028-07-26,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF08,"Thursday, July 27, 2028",13.0,Preliminary,Women's Individual Stroke Play Round 2,9:00,18:00,2028-07-27,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF09,"Friday, July 28, 2028",14.0,Preliminary,Women's Individual Stroke Play Round 3,9:00,18:00,2028-07-28,False,outdoor,Pacific Palisades,,,,
Golf,Riviera Country Club,Riviera,GLF10,"Saturday, July 29, 2028",15.0,Final,Women's Individual Stroke Play Round 4,9:00,18:30,2028-07-29,False,outdoor,Pacific Palisades,,,,
Hockey,Carson Field,Carson,HOC01,"Wednesday, July 12, 2028",-2.0,Preliminary,Men's Pool (2 Matches),9:00,14:00,2028-07-12,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC02,"Wednesday, July 12, 2028",-2.0,Preliminary,Men's Pool (2 Matches),17:00,22:00,2028-07-12,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC03,"Thursday, July 13, 2028",-1.0,Preliminary,Women's Pool (2 Matches),9:00,14:00,2028-07-13,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC04,"Thursday, July 13, 2028",-1.0,Preliminary,Women's Pool (2 Matches),17:00,22:00,2028-07-13,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC05,"Saturday, July 15, 2028",1.0,Preliminary,Men's Pool (2 Matches),9:00,14:00,2028-07-15,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC06,"Saturday, July 15, 2028",1.0,Preliminary,Women's Pool (2 Matches),17:30,22:30,2028-07-15,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC07,"Sunday, July 16, 2028",2.0,Preliminary,Men's Pool (2 Matches),9:00,14:00,2028-07-16,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC08,"Sunday, July 16, 2028",2.0,Preliminary,Men's Pool (2 Matches),17:00,22:00,2028-07-16,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC09,"Monday, July 17, 2028",3.0,Preliminary,Men's Pool (2 Matches),9:00,14:00,2028-07-17,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC10,"Monday, July 17, 2028",3.0,Preliminary,Women's Pool (2 Matches),17:00,22:00,2028-07-17,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC11,"Tuesday, July 18, 2028",4.0,Preliminary,Women's Pool (2 Matches),9:00,14:00,2028-07-18,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC12,"Tuesday, July 18, 2028",4.0,Preliminary,Women's Pool (2 Matches),17:30,22:30,2028-07-18,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC13,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Pool (2 Matches),9:00,14:00,2028-07-19,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC14,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Pool (2 Matches),17:00,22:00,2028-07-19,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC15,"Thursday, July 20, 2028",6.0,Preliminary,Men's Pool (2 Matches),9:00,14:00,2028-07-20,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC16,"Thursday, July 20, 2028",6.0,Preliminary,Women's Pool (2 Matches),17:00,22:00,2028-07-20,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC17,"Friday, July 21, 2028",7.0,Preliminary,Women's Pool (2 Matches),9:00,14:00,2028-07-21,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC18,"Friday, July 21, 2028",7.0,Preliminary,Women's Pool (2 Matches),17:00,22:00,2028-07-21,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC19,"Saturday, July 22, 2028",8.0,Preliminary,Men's Play-In (2 Matches),9:00,14:00,2028-07-22,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC20,"Saturday, July 22, 2028",8.0,Preliminary,Men's Play-In (2 Matches),17:00,22:00,2028-07-22,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC21,"Sunday, July 23, 2028",9.0,Preliminary,Women's Play-In (2 Matches),9:00,14:00,2028-07-23,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC22,"Sunday, July 23, 2028",9.0,Preliminary,Women's Play-In (2 Matches),17:00,22:00,2028-07-23,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC23,"Monday, July 24, 2028",10.0,Quarterfinal,Men's Quarterfinal (2 Matches),9:00,14:00,2028-07-24,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC24,"Monday, July 24, 2028",10.0,Quarterfinal,Men's Quarterfinal (2 Matches),17:00,22:00,2028-07-24,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC25,"Tuesday, July 25, 2028",11.0,Quarterfinal,Women's Quarterfinal (2 Matches),9:00,14:00,2028-07-25,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC26,"Tuesday, July 25, 2028",11.0,Quarterfinal,Women's Quarterfinal (2 Matches),17:00,22:00,2028-07-25,False,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC27,"Wednesday, July 26, 2028",12.0,Semifinal,Men's Semifinal,9:00,11:00,2028-07-26,True,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC28,"Wednesday, July 26, 2028",12.0,Semifinal,Men's Semifinal,20:00,22:00,2028-07-26,True,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC29,"Thursday, July 27, 2028",13.0,Semifinal,Women's Semifinal,9:00,11:00,2028-07-27,True,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC30,"Thursday, July 27, 2028",13.0,Semifinal,Women's Semifinal,19:30,21:30,2028-07-27,True,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC31,"Friday, July 28, 2028",14.0,Bronze,Men's Bronze Medal Match,10:30,12:30,2028-07-28,True,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC32,"Friday, July 28, 2028",14.0,Final,Men's Gold Medal Match,21:00,23:30,2028-07-28,True,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC33,"Saturday, July 29, 2028",15.0,Bronze,Women's Bronze Medal Match,10:30,12:30,2028-07-29,True,outdoor,Carson,,,,
Hockey,Carson Field,Carson,HOC34,"Saturday, July 29, 2028",15.0,Final,Women's Gold Medal Match,21:00,23:30,2028-07-29,True,outdoor,Carson,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD01,"Saturday, July 15, 2028",1.0,Preliminary,Women's -48kg Elimination Rounds | Men's -60kg Elimination Rounds,10:00,14:00,2028-07-15,False,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD02,"Saturday, July 15, 2028",1.0,Final,Women's -48kg Repechage Contests | Women's -48kg Semifinal Contests | Men's -60kg Repechage Contests | Men's -60kg Semifinal Contests | Women's -48kg Bronze Contests | Women's -48kg Final | Men's -60kg Bronze Contests | Men's -60kg Final,16:00,19:00,2028-07-15,True,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD03,"Sunday, July 16, 2028",2.0,Preliminary,Men's -66kg Elimination Rounds | Women's -52kg Elimination Rounds,10:00,14:00,2028-07-16,False,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD04,"Sunday, July 16, 2028",2.0,Final,Men's -66kg Repechage Contests | Men's -66kg Semifinal Contests | Women's -52kg Repechage Contests | Women's -52kg Semifinal Contests | Men's -66kg Bronze Contests | Men's -66kg Final | Women's -52kg Bronze Contests | Women's -52kg Final,16:00,19:00,2028-07-16,True,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD05,"Monday, July 17, 2028",3.0,Preliminary,Women's -57kg Elimination Rounds | Men's -73kg Elimination Rounds,10:00,14:00,2028-07-17,False,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD06,"Monday, July 17, 2028",3.0,Final,Women's -57kg Repechage Contests | Women's -57kg Semifinal Contests | Men's -73kg Repechage Contests | Men's -73kg Semifinal Contests | Women's -57kg Bronze Contests | Women's -57kg Final | Men's -73kg Bronze Contests | Men's -73kg Final,16:00,19:00,2028-07-17,True,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD07,"Tuesday, July 18, 2028",4.0,Preliminary,Men's -81kg Elimination Rounds | Women's -63kg Elimination Rounds,10:00,14:00,2028-07-18,False,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD08,"Tuesday, July 18, 2028",4.0,Final,Men's -81kg Repechage Contests | Men's -81kg Semifinal Contests | Women's -63kg Repechage Contests | Women's -63kg Semifinal Contests | Men's -81kg Bronze Contests | Men's -81kg Final | Women's -63kg Bronze Contests | Women's -63kg Final,16:00,19:00,2028-07-18,True,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD09,"Wednesday, July 19, 2028",5.0,Preliminary,Women's -70kg Elimination Rounds | Men's -90kg Elimination Rounds,10:00,14:00,2028-07-19,False,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD10,"Wednesday, July 19, 2028",5.0,Final,Women's -70kg Repechage Contests | Women's -70kg Semifinal Contests | Men's -90kg Repechage Contests | Men's -90kg Semifinal Contests | Women's -70kg Bronze Contests | Women's -70kg Final | Men's -90kg Bronze Contests | Men's -90kg Final,16:00,19:00,2028-07-19,True,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD11,"Thursday, July 20, 2028",6.0,Preliminary,Men's -100kg Elimination Rounds | Women's -78kg Elimination Rounds,10:00,14:00,2028-07-20,False,indoor,Downtown LA,,,,
